File_Acc,Library_Acc,Experiment_Acc,Correlation
ENCFF560GJU,ENCLB151AMR,ENCSR779YTI,0.9051559629823777
ENCFF197MNB,ENCLB151AMR,ENCSR779YTI,0.25469485520124313
ENCFF001HWA,ENCLB752ZEB,ENCSR000DWY,0.8865515024807691
ENCFF000RFO,ENCLB559JHW,ENCSR000BLX,0.9486468074436691
ENCFF000RFI,ENCLB559JHX,ENCSR000BLX,0.9572381135691373
ENCFF980TII,ENCLB710CAW,ENCSR449SEF,-0.204642704915814
ENCFF688CDG,ENCLB277MTN,ENCSR449SEF,-0.11162676250725641
ENCFF055SNS,ENCLB821IFF,ENCSR449SEF,-0.2059752035833498
ENCFF577IHY,ENCLB821IFF,ENCSR449SEF,-0.06659010847376642
ENCFF513PWG,ENCLB649CKT,ENCSR755WXO,0.9150520865809016
ENCFF206WWO,ENCLB649CKT,ENCSR755WXO,0.9136960391597734
ENCFF817MWV,ENCLB649CKT,ENCSR755WXO,0.9129834834087875
ENCFF126KRL,ENCLB649CKT,ENCSR755WXO,0.9133323963556601
ENCFF571UPX,ENCLB271FPU,ENCSR755WXO,0.9043447748102041
ENCFF449NLG,ENCLB271FPU,ENCSR755WXO,0.9090396884459757
ENCFF091OHD,ENCLB271FPU,ENCSR755WXO,0.9095543551834671
ENCFF702GBY,ENCLB021PKO,ENCSR079YAP,0.7287086657889246
ENCFF097TQV,ENCLB021PKO,ENCSR079YAP,0.9362535404299082
ENCFF658ZEQ,ENCLB731OSO,ENCSR079YAP,0.9311700567004392
ENCFF979NKQ,ENCLB000QRC,ENCSR832TWW,0.8828950841291868
ENCFF923REA,ENCLB000QRC,ENCSR832TWW,0.8824956843460298
ENCFF474DYK,ENCLB771CRV,ENCSR832TWW,0.9073764132989518
ENCFF499FKH,ENCLB771CRV,ENCSR832TWW,0.9053950915588251
ENCFF761MNM,ENCLB771CRV,ENCSR832TWW,0.9042576252776934
ENCFF004ACO,ENCLB771CRV,ENCSR832TWW,0.9030761505822658
ENCFF139XHN,ENCLB771CRV,ENCSR832TWW,0.9085820398366324
ENCFF750CMR,ENCLB771CRV,ENCSR832TWW,0.9019612177370081
ENCFF254ZGE,ENCLB771CRV,ENCSR832TWW,0.9080509073540303
ENCFF937MZK,ENCLB811DYZ,ENCSR957UPE,0.9231554701344914
ENCFF352EYL,ENCLB811DYZ,ENCSR957UPE,0.9176670508708742
ENCFF226IAD,ENCLB811DYZ,ENCSR957UPE,0.9219129358960589
ENCFF579JSA,ENCLB811DYZ,ENCSR957UPE,0.917751212822431
ENCFF324TKN,ENCLB753TQT,ENCSR957UPE,0.9236241530347333
ENCFF115TKV,ENCLB753TQT,ENCSR957UPE,0.921700893965724
ENCFF547TQW,ENCLB570ZKM,ENCSR000VGD,0.9452439587790858
ENCFF124EUD,ENCLB570ZKM,ENCSR000VGD,0.9449385418838769
ENCFF674WAF,ENCLB570ZKM,ENCSR000VGD,0.9453803018459885
ENCFF070QCP,ENCLB377ZMO,ENCSR000VGD,0.941288276234232
ENCFF901UFD,ENCLB377ZMO,ENCSR000VGD,0.943852275187585
ENCFF798RYQ,ENCLB377ZMO,ENCSR000VGD,0.9440978178125172
ENCFF001HUF,ENCLB117IDE,ENCSR000DWH,0.9533055961078459
ENCFF001HUG,ENCLB180ZCJ,ENCSR000DWH,0.9359044008931033
ENCFF302HSP,ENCLB616YEL,ENCSR260FAS,0.9400534667681851
ENCFF447ZPL,ENCLB616YEL,ENCSR260FAS,0.9459609164476233
ENCFF998ZLH,ENCLB616YEL,ENCSR260FAS,0.9429980560319493
ENCFF179GTH,ENCLB616YEL,ENCSR260FAS,0.9447543962290623
ENCFF142VON,ENCLB328BFT,ENCSR260FAS,0.944283934202872
ENCFF776RQW,ENCLB328BFT,ENCSR260FAS,0.9385156593887832
ENCFF201EFQ,ENCLB328BFT,ENCSR260FAS,0.9420020124429298
ENCFF977YCV,ENCLB328BFT,ENCSR260FAS,0.946440892452027
ENCFF480IRV,ENCLB336FCL,ENCSR260FAS,0.9384685004336112
ENCFF875PCU,ENCLB336FCL,ENCSR260FAS,0.9359987312619441
ENCFF679ONR,ENCLB336FCL,ENCSR260FAS,0.937781908759618
ENCFF751VPL,ENCLB336FCL,ENCSR260FAS,0.938498721283664
ENCFF993SBM,ENCLB380NLU,ENCSR260FAS,0.936771647291597
ENCFF095KCY,ENCLB380NLU,ENCSR260FAS,0.9375457469310902
ENCFF520PMA,ENCLB380NLU,ENCSR260FAS,0.9342566159067647
ENCFF583YUX,ENCLB380NLU,ENCSR260FAS,0.9347557693562258
ENCFF585YPM,ENCLB854TYJ,ENCSR331OGX,0.7205459261531695
ENCFF250RYR,ENCLB854TYJ,ENCSR331OGX,0.3115115655475747
ENCFF850ORZ,ENCLB790HOF,ENCSR331OGX,0.7384981633528263
ENCFF787XGB,ENCLB790HOF,ENCSR331OGX,0.6985409835668153
ENCFF410EAN,ENCLB063FXY,ENCSR380WJL,0.9428945486091598
ENCFF748KQY,ENCLB063FXY,ENCSR380WJL,0.7585965894158767
ENCFF988JSW,ENCLB063FXY,ENCSR380WJL,0.9449480408877097
ENCFF606LPU,ENCLB326XAS,ENCSR380WJL,0.9436274653081721
ENCFF696WKF,ENCLB326XAS,ENCSR380WJL,0.7660265764389647
ENCFF631BSK,ENCLB326XAS,ENCSR380WJL,0.9430294102692739
ENCFF698SNP,ENCLB601VZP,ENCSR230RQK,0.6910290141712907
ENCFF713AUO,ENCLB601VZP,ENCSR230RQK,0.9076171802214871
ENCFF600PAT,ENCLB674EBG,ENCSR230RQK,0.004057061112817182
ENCFF305YGX,ENCLB674EBG,ENCSR230RQK,0.11777128164575235
ENCFF000RZX,ENCLB242HBO,ENCSR000DMV,0.0914688480801459
ENCFF000RZY,ENCLB269UGU,ENCSR000DMV,0.48021877161674553
ENCFF619LCB,ENCLB299HZM,ENCSR505ZGX,-0.1554217367749863
ENCFF203IYT,ENCLB299HZM,ENCSR505ZGX,-0.14137178308777956
ENCFF528POX,ENCLB105BCH,ENCSR505ZGX,-0.1161376287425397
ENCFF451LIK,ENCLB105BCH,ENCSR505ZGX,-0.161625556105156
ENCFF539VHK,ENCLB105BCH,ENCSR505ZGX,-0.1566266388735244
ENCFF545PSM,ENCLB105BCH,ENCSR505ZGX,-0.14678398081062796
ENCFF000AMR,ENCLB695AQQ,ENCSR000AUV,0.8768172625615805
ENCFF000AMS,ENCLB695APF,ENCSR000AUV,0.925024122181512
ENCFF536FRD,ENCLB803LHL,ENCSR105HEC,0.16603715603137298
ENCFF129CLZ,ENCLB803LHL,ENCSR105HEC,0.19244061260904094
ENCFF063UTG,ENCLB803LHL,ENCSR105HEC,0.5750416461466111
ENCFF181MSE,ENCLB803LHL,ENCSR105HEC,-0.26903553711380007
ENCFF036EGE,ENCLB899IBW,ENCSR105HEC,0.027041193074534436
ENCFF798PSY,ENCLB899IBW,ENCSR105HEC,0.1461153395665816
ENCFF936CDL,ENCLB899IBW,ENCSR105HEC,0.09562006631214011
ENCFF530TPD,ENCLB899IBW,ENCSR105HEC,0.21833434507579194
ENCFF183MPC,ENCLB037BUC,ENCSR105HEC,0.7786448328162024
ENCFF861CTU,ENCLB037BUC,ENCSR105HEC,0.5848371734451815
ENCFF588SYT,ENCLB037BUC,ENCSR105HEC,0.7948336524017623
ENCFF775YPL,ENCLB088MEP,ENCSR856TKC,0.9036309713607535
ENCFF252VPJ,ENCLB088MEP,ENCSR856TKC,0.9016644230480202
ENCFF667ISZ,ENCLB088MEP,ENCSR856TKC,0.8997644722565087
ENCFF286OQT,ENCLB088MEP,ENCSR856TKC,0.894005727708952
ENCFF562YWJ,ENCLB527JOS,ENCSR856TKC,0.9385515196672304
ENCFF659OED,ENCLB527JOS,ENCSR856TKC,0.9340839772962924
ENCFF945IEZ,ENCLB527JOS,ENCSR856TKC,0.9311075564915251
ENCFF036MEY,ENCLB527JOS,ENCSR856TKC,0.9343356118062242
ENCFF931CRX,ENCLB811BQO,ENCSR856TKC,0.9342963743483901
ENCFF634FNO,ENCLB811BQO,ENCSR856TKC,0.937847892667697
ENCFF647URX,ENCLB811BQO,ENCSR856TKC,0.9306624045820601
ENCFF854KQD,ENCLB811BQO,ENCSR856TKC,0.9351545032337363
ENCFF001HJX,ENCLB030SHE,ENCSR000DTA,0.8672537990512135
ENCFF001HJW,ENCLB076BWS,ENCSR000DTA,0.8985235505629506
ENCFF001HQL,ENCLB650EFP,ENCSR000DUX,0.9306370073929019
ENCFF001HQM,ENCLB101LVV,ENCSR000DUX,0.9320088391680247
ENCFF988QJA,ENCLB467ERY,ENCSR195POA,0.9277223621152564
ENCFF016RCL,ENCLB467ERY,ENCSR195POA,0.9294192187557782
ENCFF132FOC,ENCLB852KTI,ENCSR195POA,0.9280540845296442
ENCFF982OFD,ENCLB852KTI,ENCSR195POA,0.9285312690718117
ENCFF417CSD,ENCLB852KTI,ENCSR195POA,0.9280927542837516
ENCFF602LOK,ENCLB777BOQ,ENCSR527TPP,-0.0023967119609281467
ENCFF949PVL,ENCLB014GFW,ENCSR527TPP,0.09137962692201983
ENCFF529UQP,ENCLB014GFW,ENCSR527TPP,0.10337571266837364
ENCFF924OEQ,ENCLB434XVD,ENCSR922HGS,0.9326482391176206
ENCFF500ODX,ENCLB434XVD,ENCSR922HGS,0.7002076290866225
ENCFF090DZT,ENCLB182NRW,ENCSR922HGS,0.9331583405872425
ENCFF647BVX,ENCLB182NRW,ENCSR922HGS,0.06388250485792647
ENCFF450RFF,ENCLB182NRW,ENCSR922HGS,0.721083034889967
ENCFF143YQH,ENCLB787DDD,ENCSR092VKJ,0.8941422651867209
ENCFF411ECL,ENCLB787DDD,ENCSR092VKJ,0.8948792854513798
ENCFF052XIV,ENCLB787DDD,ENCSR092VKJ,0.8951262271279385
ENCFF341GGN,ENCLB368EZB,ENCSR092VKJ,0.8926849709269795
ENCFF772JFV,ENCLB368EZB,ENCSR092VKJ,0.8936571049960907
ENCFF063SBH,ENCLB368EZB,ENCSR092VKJ,0.8933808751355214
ENCFF992JHO,ENCLB577ZMM,ENCSR160GVO,0.872760351229235
ENCFF956VHR,ENCLB577ZMM,ENCSR160GVO,0.6976553588032872
ENCFF179ZPA,ENCLB577ZMM,ENCSR160GVO,0.8813006617993359
ENCFF781ZDF,ENCLB600DTX,ENCSR160GVO,0.8634538378743676
ENCFF608AEX,ENCLB600DTX,ENCSR160GVO,0.8567062762603278
ENCFF278HOP,ENCLB600DTX,ENCSR160GVO,0.8647834682773988
ENCFF395YSV,ENCLB600DTX,ENCSR160GVO,0.864421939430824
ENCFF000BKS,ENCLB695ALS,ENCSR000ANE,-0.48085237985034124
ENCFF460QYA,ENCLB341VGV,ENCSR355ALW,0.9510966924588427
ENCFF593DOR,ENCLB341VGV,ENCSR355ALW,0.9463961195440165
ENCFF941GDZ,ENCLB541XAX,ENCSR355ALW,0.9379110992709746
ENCFF465AEV,ENCLB541XAX,ENCSR355ALW,0.9304188276101306
ENCFF234ILO,ENCLB541XAX,ENCSR355ALW,0.9318279287765656
ENCFF539EOK,ENCLB541XAX,ENCSR355ALW,0.9374208602789316
ENCFF001GXV,ENCLB862OVI,ENCSR000DPS,0.9058788949377746
ENCFF001GXW,ENCLB899YWA,ENCSR000DPS,0.9108340220832724
ENCFF302VKL,ENCLB827PFO,ENCSR372JWF,0.9162298106486693
ENCFF054HUW,ENCLB827PFO,ENCSR372JWF,0.9176677354485948
ENCFF691LBT,ENCLB827PFO,ENCSR372JWF,0.9165787308674451
ENCFF322OOS,ENCLB827PFO,ENCSR372JWF,0.917630669654833
ENCFF866DVR,ENCLB698UBI,ENCSR372JWF,0.9182197536071881
ENCFF098RGD,ENCLB698UBI,ENCSR372JWF,0.9174214945888627
ENCFF803TMW,ENCLB698UBI,ENCSR372JWF,0.9170890238423234
ENCFF951OFW,ENCLB135RDI,ENCSR967QUQ,0.9011410563890282
ENCFF743ZNB,ENCLB135RDI,ENCSR967QUQ,0.9021578139407719
ENCFF836XGG,ENCLB135RDI,ENCSR967QUQ,0.9007932049323873
ENCFF072NIK,ENCLB923FWV,ENCSR967QUQ,0.895037856722509
ENCFF465AWG,ENCLB923FWV,ENCSR967QUQ,0.8961779718924222
ENCFF248USD,ENCLB166VBB,ENCSR946MNG,-0.003789928744884741
ENCFF086XOB,ENCLB166VBB,ENCSR946MNG,0.6913933384396844
ENCFF594TDS,ENCLB793JVC,ENCSR946MNG,0.9327011634143648
ENCFF082GJC,ENCLB793JVC,ENCSR946MNG,0.2429139761596285
ENCFF779QOP,ENCLB793JVC,ENCSR946MNG,0.26292941993153784
ENCFF156SXO,ENCLB793JVC,ENCSR946MNG,0.9331196603883746
ENCFF000AOJ,ENCLB695AWD,ENCSR000AQU,0.9486041233857763
ENCFF000RQN,ENCLB187REE,ENCSR000DLB,0.9488267661772009
ENCFF000RQS,ENCLB156AFM,ENCSR000DLB,0.9462553053990052
ENCFF155EWB,ENCLB109OIZ,ENCSR736PZW,0.7120086316984334
ENCFF399NSH,ENCLB109OIZ,ENCSR736PZW,-0.14074815881363856
ENCFF175RHL,ENCLB109OIZ,ENCSR736PZW,-0.19603976351958016
ENCFF099FBL,ENCLB109OIZ,ENCSR736PZW,0.7575778301490999
ENCFF145QPY,ENCLB522ZRZ,ENCSR736PZW,0.9427454413832521
ENCFF590IIP,ENCLB522ZRZ,ENCSR736PZW,0.7769520078795501
ENCFF574NUJ,ENCLB522ZRZ,ENCSR736PZW,0.14786712948360506
ENCFF001GWI,ENCLB827TZQ,ENCSR000DPG,0.868888943419118
ENCFF001GWK,ENCLB846DOG,ENCSR000DPG,0.8484495115831582
ENCFF990NQW,ENCLB857VQK,ENCSR443NWG,0.9087040577589055
ENCFF539DYW,ENCLB857VQK,ENCSR443NWG,0.2680162410734193
ENCFF435WAC,ENCLB857VQK,ENCSR443NWG,0.9044379046305062
ENCFF518PBX,ENCLB857VQK,ENCSR443NWG,0.9027286084916459
ENCFF201HAN,ENCLB857VQK,ENCSR443NWG,0.9043506812330533
ENCFF597XFE,ENCLB857VQK,ENCSR443NWG,0.9014409193172147
ENCFF214ZRI,ENCLB857VQK,ENCSR443NWG,0.9049595834890707
ENCFF103HUX,ENCLB857VQK,ENCSR443NWG,0.9071060709160925
ENCFF755HMR,ENCLB038ZQI,ENCSR443NWG,0.9029903145090242
ENCFF830PUS,ENCLB038ZQI,ENCSR443NWG,0.9088544928187583
ENCFF585DVG,ENCLB038ZQI,ENCSR443NWG,0.9073679224690091
ENCFF134ELY,ENCLB038ZQI,ENCSR443NWG,0.9091393360628902
ENCFF675MTG,ENCLB038ZQI,ENCSR443NWG,0.9012352611810645
ENCFF515NSK,ENCLB038ZQI,ENCSR443NWG,0.9057042402201262
ENCFF575OBA,ENCLB038ZQI,ENCSR443NWG,0.9013987047349407
ENCFF944XAC,ENCLB785JEZ,ENCSR059BCO,0.14927298580609405
ENCFF814BBY,ENCLB785JEZ,ENCSR059BCO,0.9390087584729773
ENCFF519TUC,ENCLB785JEZ,ENCSR059BCO,0.14863495387521738
ENCFF279LFP,ENCLB785JEZ,ENCSR059BCO,0.14480870528180717
ENCFF786BMS,ENCLB158IJT,ENCSR059BCO,0.14142275605884513
ENCFF143DGJ,ENCLB158IJT,ENCSR059BCO,0.1428728621665168
ENCFF596LLL,ENCLB158IJT,ENCSR059BCO,0.9310907108340657
ENCFF204MLP,ENCLB158IJT,ENCSR059BCO,0.9367206653476498
ENCFF767SGR,ENCLB886KMN,ENCSR048RGR,0.936542841939818
ENCFF622WRY,ENCLB886KMN,ENCSR048RGR,0.9338634236179996
ENCFF458YWX,ENCLB886KMN,ENCSR048RGR,0.9353296058007967
ENCFF044BZI,ENCLB886KMN,ENCSR048RGR,0.9348618851488043
ENCFF787BZM,ENCLB774CJU,ENCSR048RGR,0.9420704294737576
ENCFF828KGC,ENCLB774CJU,ENCSR048RGR,0.9428924279659626
ENCFF000QLT,ENCLB306ZZZ,ENCSR000AHD,0.7066765109082574
ENCFF000QLW,ENCLB305ZZZ,ENCSR000AHD,0.9518079181936633
ENCFF594FRI,ENCLB203JOD,ENCSR928RNP,0.9272857446822702
ENCFF091MWZ,ENCLB203JOD,ENCSR928RNP,0.9268589540070772
ENCFF115XEN,ENCLB203JOD,ENCSR928RNP,0.9272162247011257
ENCFF392JEM,ENCLB790KRA,ENCSR236YGF,0.9360496915937098
ENCFF730HKC,ENCLB790KRA,ENCSR236YGF,0.9360530185712704
ENCFF010MYN,ENCLB775VMU,ENCSR236YGF,-0.16310522362554966
ENCFF739BFN,ENCLB775VMU,ENCSR236YGF,-0.026221649276380963
ENCFF350SWA,ENCLB775VMU,ENCSR236YGF,0.07616299706542005
ENCFF058PBK,ENCLB775VMU,ENCSR236YGF,0.19743428393980303
ENCFF650USF,ENCLB650NYA,ENCSR236YGF,0.9156013505511121
ENCFF837BCE,ENCLB650NYA,ENCSR236YGF,0.9169992158823375
ENCFF260RWW,ENCLB415IEO,ENCSR236YGF,0.6821355125178209
ENCFF408ZMK,ENCLB415IEO,ENCSR236YGF,-0.1964572371911037
ENCFF099EIX,ENCLB415IEO,ENCSR236YGF,0.1580232170114881
ENCFF404PSS,ENCLB415IEO,ENCSR236YGF,0.27979017772130166
ENCFF106EPI,ENCLB415IEO,ENCSR236YGF,0.026339208303629177
ENCFF092WQF,ENCLB719XOS,ENCSR846JKO,0.9432741083148062
ENCFF426WPK,ENCLB719XOS,ENCSR846JKO,0.9429496531927192
ENCFF001HIA,ENCLB638PNX,ENCSR000DRZ,0.932037439066916
ENCFF001HHX,ENCLB667MZC,ENCSR000DRZ,0.9380182772197584
ENCFF001HBY,ENCLB603XZW,ENCSR000DQY,-0.046548418610818425
ENCFF426NZW,ENCLB266LTA,ENCSR461VHZ,0.2635295139342026
ENCFF641PTH,ENCLB266LTA,ENCSR461VHZ,0.4426674293938426
ENCFF635WSD,ENCLB752BEM,ENCSR461VHZ,0.8714605004044227
ENCFF514PBH,ENCLB752BEM,ENCSR461VHZ,0.8755082304272613
ENCFF059YWU,ENCLB752BEM,ENCSR461VHZ,0.8753510209744624
ENCFF617KMB,ENCLB752BEM,ENCSR461VHZ,0.8713612415085651
ENCFF877UAC,ENCLB143IDI,ENCSR216SIK,0.15545199428471948
ENCFF911GNU,ENCLB143IDI,ENCSR216SIK,0.15784503776548012
ENCFF851YNO,ENCLB143IDI,ENCSR216SIK,0.1657811569929126
ENCFF195HTY,ENCLB143IDI,ENCSR216SIK,0.15546695487543388
ENCFF847JET,ENCLB221XSX,ENCSR216SIK,0.15097346290628222
ENCFF091JQQ,ENCLB221XSX,ENCSR216SIK,0.156196474076602
ENCFF500FOO,ENCLB221XSX,ENCSR216SIK,0.1571711900762903
ENCFF153WOU,ENCLB221XSX,ENCSR216SIK,0.15271431675618746
ENCFF772YMQ,ENCLB609RFP,ENCSR485VQV,0.9386091683608749
ENCFF259VMA,ENCLB609RFP,ENCSR485VQV,0.9378700000517113
ENCFF041XKD,ENCLB264YYY,ENCSR485VQV,0.903684941653888
ENCFF840ZPG,ENCLB264YYY,ENCSR485VQV,0.9037473536606523
ENCFF909IXX,ENCLB264YYY,ENCSR485VQV,0.926426954589348
ENCFF482IFJ,ENCLB264YYY,ENCSR485VQV,0.9120025271900842
ENCFF514HQV,ENCLB796DQF,ENCSR352EIC,0.1494957060733442
ENCFF843ATC,ENCLB796DQF,ENCSR352EIC,0.14732023638209293
ENCFF402HRL,ENCLB796DQF,ENCSR352EIC,0.1453619869803852
ENCFF056SII,ENCLB796DQF,ENCSR352EIC,0.14998789973476112
ENCFF500XYA,ENCLB757YGC,ENCSR352EIC,0.15173910676428234
ENCFF417KSC,ENCLB757YGC,ENCSR352EIC,0.152179437758183
ENCFF207NCQ,ENCLB757YGC,ENCSR352EIC,0.15290890214457228
ENCFF571QGZ,ENCLB757YGC,ENCSR352EIC,0.15107360251315954
ENCFF940SVU,ENCLB486XAK,ENCSR863HZM,0.9251222774649371
ENCFF604EFO,ENCLB486XAK,ENCSR863HZM,0.9239238034730807
ENCFF091KUX,ENCLB486XAK,ENCSR863HZM,0.9217853161157784
ENCFF069EVH,ENCLB486XAK,ENCSR863HZM,0.9295356124030689
ENCFF118IKM,ENCLB864ZDR,ENCSR863HZM,0.9159466963385018
ENCFF906ACM,ENCLB864ZDR,ENCSR863HZM,0.9187682850083309
ENCFF529GPC,ENCLB864ZDR,ENCSR863HZM,0.9170566677244373
ENCFF804KOV,ENCLB864ZDR,ENCSR863HZM,0.9150423123832905
ENCFF000BAS,ENCLB695AHY,ENCSR000AOA,0.8901178267362264
ENCFF000BAT,ENCLB695AQO,ENCSR000AOA,0.9275792497280604
ENCFF702YAS,ENCLB552OYB,ENCSR819WDZ,0.719972566201934
ENCFF931MIH,ENCLB552OYB,ENCSR819WDZ,0.7735572528238903
ENCFF021ICA,ENCLB552OYB,ENCSR819WDZ,-0.37070319740996643
ENCFF515LES,ENCLB552OYB,ENCSR819WDZ,-0.25051155500728267
ENCFF488DPN,ENCLB541RHA,ENCSR819WDZ,0.1855000839325061
ENCFF301BSI,ENCLB541RHA,ENCSR819WDZ,-0.32324832237144546
ENCFF858AKD,ENCLB541RHA,ENCSR819WDZ,0.1719446119654931
ENCFF514LLX,ENCLB541RHA,ENCSR819WDZ,-0.27724277924462054
ENCFF520PRU,ENCLB463NYM,ENCSR619WGF,0.9192566625500644
ENCFF042OCJ,ENCLB463NYM,ENCSR619WGF,0.9130827099438613
ENCFF994CUT,ENCLB463NYM,ENCSR619WGF,0.9158668044766001
ENCFF131ZKX,ENCLB463NYM,ENCSR619WGF,0.9155805883460663
ENCFF925XNW,ENCLB666GUW,ENCSR619WGF,0.9058348316957838
ENCFF416ISL,ENCLB666GUW,ENCSR619WGF,0.9096587707247099
ENCFF091EMZ,ENCLB666GUW,ENCSR619WGF,0.9105868093781799
ENCFF889MFL,ENCLB666GUW,ENCSR619WGF,0.9091977128072919
ENCFF562YWN,ENCLB269XDK,ENCSR130TQM,0.9397177106387266
ENCFF134WLB,ENCLB162CXO,ENCSR130TQM,0.9243900487662399
ENCFF632YGZ,ENCLB108YQS,ENCSR130TQM,0.9432906661271092
ENCFF954IAP,ENCLB700JQW,ENCSR259PNW,0.27402630918439125
ENCFF080JRN,ENCLB700JQW,ENCSR259PNW,-0.05643663367580789
ENCFF469MGV,ENCLB621OUU,ENCSR572DUJ,-0.17429698332444202
ENCFF943NVH,ENCLB621OUU,ENCSR572DUJ,-0.09302107686171188
ENCFF000RQF,ENCLB504WEH,ENCSR000DKZ,0.9240241361906276
ENCFF000RQK,ENCLB886CDE,ENCSR000DKZ,0.8748371017355947
ENCFF328PNG,ENCLB445STV,ENCSR489QDF,0.92533839816837
ENCFF270YQZ,ENCLB445STV,ENCSR489QDF,0.9227088406335202
ENCFF212ZXF,ENCLB445STV,ENCSR489QDF,0.9250277806578774
ENCFF826CGI,ENCLB445STV,ENCSR489QDF,0.9286493169819734
ENCFF348BCM,ENCLB200LAA,ENCSR489QDF,0.9420664870313203
ENCFF619JXU,ENCLB200LAA,ENCSR489QDF,0.9430303165202334
ENCFF627LMB,ENCLB200LAA,ENCSR489QDF,0.9415928495539476
ENCFF392KFB,ENCLB200LAA,ENCSR489QDF,0.9407113700779891
ENCFF941ZVV,ENCLB039IFQ,ENCSR489QDF,0.27713386761835274
ENCFF655ZLM,ENCLB039IFQ,ENCSR489QDF,0.918719704250643
ENCFF553ELT,ENCLB039IFQ,ENCSR489QDF,0.916837742086148
ENCFF988FKJ,ENCLB039IFQ,ENCSR489QDF,0.9268706213711936
ENCFF830WRO,ENCLB971YPE,ENCSR489QDF,0.929623999468691
ENCFF623FCI,ENCLB971YPE,ENCSR489QDF,0.9321169978909267
ENCFF795FTJ,ENCLB971YPE,ENCSR489QDF,0.9292018559120151
ENCFF752IEH,ENCLB971YPE,ENCSR489QDF,0.9319021126586081
ENCFF628QXQ,ENCLB859VXH,ENCSR296JFK,0.9321511205731858
ENCFF869DPN,ENCLB859VXH,ENCSR296JFK,0.9306660536072595
ENCFF695GAW,ENCLB859VXH,ENCSR296JFK,0.9324076273427123
ENCFF859YHC,ENCLB859VXH,ENCSR296JFK,0.928511504433077
ENCFF214NXN,ENCLB848FHG,ENCSR296JFK,0.9272515212805202
ENCFF805ARM,ENCLB848FHG,ENCSR296JFK,0.9277957337045275
ENCFF001HPF,ENCLB197YIS,ENCSR000DUP,0.7426167806113785
ENCFF755ACY,ENCLB861HEW,ENCSR266CJT,0.9323578874141084
ENCFF890IDN,ENCLB861HEW,ENCSR266CJT,0.9300910539800501
ENCFF324TLY,ENCLB861HEW,ENCSR266CJT,0.9320425863372436
ENCFF938AYU,ENCLB861HEW,ENCSR266CJT,0.9327204213731562
ENCFF893AMA,ENCLB046XYQ,ENCSR266CJT,0.9029877264602623
ENCFF483NTZ,ENCLB046XYQ,ENCSR266CJT,0.906649558249147
ENCFF705QUF,ENCLB046XYQ,ENCSR266CJT,0.8986702505606056
ENCFF030YTC,ENCLB886MPZ,ENCSR225YGX,0.9277904116126253
ENCFF767KMF,ENCLB886MPZ,ENCSR225YGX,0.9162340976502682
ENCFF681OKA,ENCLB886MPZ,ENCSR225YGX,0.3131703838008632
ENCFF095LEX,ENCLB886MPZ,ENCSR225YGX,0.915131630873075
ENCFF521YGI,ENCLB767KQK,ENCSR225YGX,0.9081914399041998
ENCFF089KWW,ENCLB767KQK,ENCSR225YGX,0.9083397679900928
ENCFF919IBJ,ENCLB767KQK,ENCSR225YGX,0.910923779232758
ENCFF140OYL,ENCLB767KQK,ENCSR225YGX,0.9078886495908655
ENCFF233NPV,ENCLB965DWZ,ENCSR225YGX,0.9084378558496801
ENCFF935VAU,ENCLB965DWZ,ENCSR225YGX,0.910931609857536
ENCFF318BZB,ENCLB479CHP,ENCSR225YGX,0.895772657300642
ENCFF816PZB,ENCLB479CHP,ENCSR225YGX,0.8917278407343596
ENCFF465VYN,ENCLB479CHP,ENCSR225YGX,0.8942304448801989
ENCFF942QLQ,ENCLB479CHP,ENCSR225YGX,0.8959036112889471
ENCFF034IRJ,ENCLB751QGX,ENCSR445NJB,0.9175457929117682
ENCFF654NTK,ENCLB751QGX,ENCSR445NJB,0.9163436675008552
ENCFF553NJS,ENCLB751QGX,ENCSR445NJB,0.918427566456866
ENCFF174GYN,ENCLB751QGX,ENCSR445NJB,0.9181642278684389
ENCFF157GPB,ENCLB355ROO,ENCSR445NJB,0.9146927852209362
ENCFF006JJB,ENCLB355ROO,ENCSR445NJB,0.9161493882387114
ENCFF308YXX,ENCLB355ROO,ENCSR445NJB,0.9142362234224592
ENCFF884ZFQ,ENCLB736XTG,ENCSR813KUE,0.9130627845825454
ENCFF203WOI,ENCLB736XTG,ENCSR813KUE,0.9135218909858016
ENCFF897JSQ,ENCLB736XTG,ENCSR813KUE,0.913575975699899
ENCFF521VIX,ENCLB736XTG,ENCSR813KUE,0.9137054428372662
ENCFF282XRJ,ENCLB556RCR,ENCSR813KUE,0.9055749241087305
ENCFF879NMD,ENCLB556RCR,ENCSR813KUE,0.9094793413070345
ENCFF106UFV,ENCLB556RCR,ENCSR813KUE,0.9106830982808815
ENCFF422GVK,ENCLB556RCR,ENCSR813KUE,0.9044915476834207
ENCFF952CAI,ENCLB557BPF,ENCSR753RME,0.9441439808051885
ENCFF926XQI,ENCLB557BPF,ENCSR753RME,0.9414321297150346
ENCFF913VNP,ENCLB572UIS,ENCSR753RME,0.9383119178767615
ENCFF364KGQ,ENCLB572UIS,ENCSR753RME,0.9390564507039608
ENCFF001GYV,ENCLB433FSJ,ENCSR000DPY,0.8917077105178859
ENCFF001GYX,ENCLB155QDW,ENCSR000DPY,0.9062471682898464
ENCFF234YVU,ENCLB869ZLL,ENCSR647SQF,0.9196464421349169
